"STATEFP","COUNTYFP","TRACTCE","GEOID","NAME","NAMELSAD","MTFCC","FUNCSTAT","ALAND","AWATER","INTPTLAT","INTPTLON","row_num","st_fips","cnty_fips","tract_fips","name","tract_pop_cur","tract_ASU_clf","tract_ASU_emp","tract_ASU_unemp","tract_ASU_urate","ur","asunum"
"32","031","000402","32031000402","4.02","Census Tract 4.02","G5020","S",1424089,0,"+39.5136436","-119.8213275",204,"32","031","000402","Census Tract 4.02, Washoe County, NV",2373,1556,1512,44,2.8,2.82776349614396,1
"32","031","000701","32031000701","7.01","Census Tract 7.01","G5020","S",977580,0,"+39.5165766","-119.7961942",102,"32","031","000701","Census Tract 7.01, Washoe County, NV",2648,1881,1783,98,5.2,5.20999468367889,1
"32","031","000702","32031000702","7.02","Census Tract 7.02","G5020","S",1298402,0,"+39.5251086","-119.7960505",145,"32","031","000702","Census Tract 7.02, Washoe County, NV",3501,1763,1690,73,4.1,4.14066931366988,1
"32","031","000900","32031000900","9","Census Tract 9","G5020","S",1197260,0,"+39.5007661","-119.7949112",552,"32","031","000900","Census Tract 9, Washoe County, NV",5194,2117,1930,187,8.8,8.83325460557393,1
"32","031","001010","32031001010","10.10","Census Tract 10.10","G5020","S",5600704,0,"+39.4010929","-119.7695455",153,"32","031","001010","Census Tract 10.10, Washoe County, NV",4485,2313,2215,98,4.2,4.23692174664937,1
"32","031","001011","32031001011","10.11","Census Tract 10.11","G5020","S",7494953,0,"+39.4182357","-119.7741431",651,"32","031","001011","Census Tract 10.11, Washoe County, NV",4235,1822,1742,80,4.4,4.39077936333699,1
"32","031","001016","32031001016","10.16","Census Tract 10.16","G5020","S",609671,80078,"+39.5001273","-119.8044174",199,"32","031","001016","Census Tract 10.16, Washoe County, NV",2392,1702,1622,80,4.7,4.70035252643948,1
"32","031","001017","32031001017","10.17","Census Tract 10.17","G5020","S",154591,0,"+39.4970293","-119.8101288",107,"32","031","001017","Census Tract 10.17, Washoe County, NV",1079,670,643,27,4,4.02985074626866,1
"32","031","001201","32031001201","12.01","Census Tract 12.01","G5020","S",4593242,0,"+39.5143930","-119.8710923",312,"32","031","001201","Census Tract 12.01, Washoe County, NV",3072,1657,1578,79,4.8,4.76765238382619,1
"32","031","001204","32031001204","12.04","Census Tract 12.04","G5020","S",1302669,0,"+39.5243814","-119.8374420",104,"32","031","001204","Census Tract 12.04, Washoe County, NV",1800,1110,1036,74,6.7,6.66666666666667,1
"32","031","001400","32031001400","14","Census Tract 14","G5020","S",997967,0,"+39.5358477","-119.8245448",556,"32","031","001400","Census Tract 14, Washoe County, NV",3069,2514,2342,172,6.8,6.84168655529037,1
"32","031","001503","32031001503","15.03","Census Tract 15.03","G5020","S",1617753,0,"+39.5430127","-119.8053260",243,"32","031","001503","Census Tract 15.03, Washoe County, NV",5266,2336,2116,220,9.4,9.41780821917808,1
"32","031","001504","32031001504","15.04","Census Tract 15.04","G5020","S",1443716,0,"+39.5442526","-119.8158529",202,"32","031","001504","Census Tract 15.04, Washoe County, NV",3713,1889,1772,117,6.2,6.1937533086289,1
"32","031","001704","32031001704","17.04","Census Tract 17.04","G5020","S",1460789,0,"+39.5612985","-119.7850686",187,"32","031","001704","Census Tract 17.04, Washoe County, NV",3047,1978,1788,190,9.6,9.6056622851365,1
"32","031","001801","32031001801","18.01","Census Tract 18.01","G5020","S",888556,0,"+39.5410724","-119.7932928",653,"32","031","001801","Census Tract 18.01, Washoe County, NV",3624,1545,1470,75,4.9,4.85436893203883,1
"32","031","001901","32031001901","19.01","Census Tract 19.01","G5020","S",1053624,0,"+39.5386391","-119.7718839",538,"32","031","001901","Census Tract 19.01, Washoe County, NV",4849,2611,2497,114,4.4,4.36614324013788,1
"32","031","001903","32031001903","19.03","Census Tract 19.03","G5020","S",941219,0,"+39.5424090","-119.7618809",147,"32","031","001903","Census Tract 19.03, Washoe County, NV",3955,2335,2029,306,13.1,13.1049250535332,1
"32","031","002103","32031002103","21.03","Census Tract 21.03","G5020","S",23674618,14478,"+39.4841063","-119.7065137",542,"32","031","002103","Census Tract 21.03, Washoe County, NV",2832,1378,1280,98,7.1,7.11175616835994,1
"32","031","002107","32031002107","21.07","Census Tract 21.07","G5020","S",2375704,127559,"+39.5190407","-119.7835119",290,"32","031","002107","Census Tract 21.07, Washoe County, NV",1867,1045,922,123,11.8,11.7703349282297,1
"32","031","002211","32031002211","22.11","Census Tract 22.11","G5020","S",1912951,0,"+39.4931725","-119.7885978",275,"32","031","002211","Census Tract 22.11, Washoe County, NV",3943,2098,1957,141,6.7,6.72068636796949,1
"32","031","002214","32031002214","22.14","Census Tract 22.14","G5020","S",6307427,184664,"+39.4518998","-119.7459275",193,"32","031","002214","Census Tract 22.14, Washoe County, NV",2750,1559,1440,119,7.6,7.63309813983323,1
"32","031","002219","32031002219","22.19","Census Tract 22.19","G5020","S",2459480,0,"+39.4096774","-119.7268564",191,"32","031","002219","Census Tract 22.19, Washoe County, NV",4618,2770,2584,186,6.7,6.71480144404332,1
"32","031","002302","32031002302","23.02","Census Tract 23.02","G5020","S",42904703,626605,"+39.5156180","-119.9760615",704,"32","031","002302","Census Tract 23.02, Washoe County, NV",2910,1093,1037,56,5.1,5.12351326623971,1
"32","031","002401","32031002401","24.01","Census Tract 24.01","G5020","S",2357849,53792,"+39.5446584","-119.8532148",563,"32","031","002401","Census Tract 24.01, Washoe County, NV",4181,2573,2419,154,6,5.98523124757093,1
"32","031","002406","32031002406","24.06","Census Tract 24.06","G5020","S",2206867,0,"+39.5329405","-119.8559625",564,"32","031","002406","Census Tract 24.06, Washoe County, NV",5240,2629,2488,141,5.4,5.36325599087105,1
"32","031","002407","32031002407","24.07","Census Tract 24.07","G5020","S",2257872,0,"+39.5383431","-119.8763787",690,"32","031","002407","Census Tract 24.07, Washoe County, NV",4150,2557,2324,233,9.1,9.11224090731326,1
"32","031","002413","32031002413","24.13","Census Tract 24.13","G5020","S",1160348,0,"+39.5227789","-119.8899468",7,"32","031","002413","Census Tract 24.13, Washoe County, NV",3165,1553,1439,114,7.3,7.34063103670315,1
"32","031","002612","32031002612","26.12","Census Tract 26.12","G5020","S",35986611,4519534,"+39.6483930","-119.9652218",662,"32","031","002612","Census Tract 26.12, Washoe County, NV",4143,2163,2027,136,6.3,6.28756356911697,1
"32","031","002614","32031002614","26.14","Census Tract 26.14","G5020","S",2401735,0,"+39.6208529","-119.8765065",654,"32","031","002614","Census Tract 26.14, Washoe County, NV",4449,2709,2558,151,5.6,5.57401255075674,1
"32","031","002621","32031002621","26.21","Census Tract 26.21","G5020","S",14861447,0,"+39.6102311","-119.8842351",101,"32","031","002621","Census Tract 26.21, Washoe County, NV",2080,992,944,48,4.8,4.83870967741935,1
"32","031","002703","32031002703","27.03","Census Tract 27.03","G5020","S",5092760,0,"+39.5769368","-119.7918495",671,"32","031","002703","Census Tract 27.03, Washoe County, NV",2780,1184,1109,75,6.3,6.33445945945946,1
"32","031","002706","32031002706","27.06","Census Tract 27.06","G5020","S",2734458,0,"+39.6064660","-119.7687670",674,"32","031","002706","Census Tract 27.06, Washoe County, NV",5228,2561,2430,131,5.1,5.11518937914877,1
"32","031","002707","32031002707","27.07","Census Tract 27.07","G5020","S",4810107,0,"+39.5965779","-119.7602053",712,"32","031","002707","Census Tract 27.07, Washoe County, NV",5301,2374,2263,111,4.7,4.67565290648694,1
"32","031","002802","32031002802","28.02","Census Tract 28.02","G5020","S",1437093,0,"+39.5491947","-119.7619546",565,"32","031","002802","Census Tract 28.02, Washoe County, NV",5625,3539,3344,195,5.5,5.51003108222662,1
"32","031","003001","32031003001","30.01","Census Tract 30.01","G5020","S",1343227,0,"+39.5428583","-119.7451881",146,"32","031","003001","Census Tract 30.01, Washoe County, NV",3940,2304,2151,153,6.6,6.640625,1
"32","031","003002","32031003002","30.02","Census Tract 30.02","G5020","S",922242,0,"+39.5382323","-119.7414716",97,"32","031","003002","Census Tract 30.02, Washoe County, NV",3347,1701,1535,166,9.8,9.75896531452087,1
"32","031","003105","32031003105","31.05","Census Tract 31.05","G5020","S",1272196,0,"+39.5635824","-119.7291563",568,"32","031","003105","Census Tract 31.05, Washoe County, NV",2326,1378,1309,69,5,5.00725689404935,1
"32","031","003106","32031003106","31.06","Census Tract 31.06","G5020","S",2194381,0,"+39.5483767","-119.7255506",569,"32","031","003106","Census Tract 31.06, Washoe County, NV",7755,4599,4299,300,6.5,6.52315720808871,1
"32","031","003110","32031003110","31.10","Census Tract 31.10","G5020","S",1817525,0,"+39.5505092","-119.7119748",559,"32","031","003110","Census Tract 31.10, Washoe County, NV",5295,2600,2486,114,4.4,4.38461538461539,1
"32","031","003111","32031003111","31.11","Census Tract 31.11","G5020","S",20427645,9695,"+39.5305761","-119.7175269",242,"32","031","003111","Census Tract 31.11, Washoe County, NV",2407,916,879,37,4,4.03930131004367,1
"32","031","003112","32031003112","31.12","Census Tract 31.12","G5020","S",1045409,0,"+39.5388317","-119.7238184",100,"32","031","003112","Census Tract 31.12, Washoe County, NV",3129,1600,1522,78,4.9,4.875,1
"32","031","003205","32031003205","32.05","Census Tract 32.05","G5020","S",70341601,37296,"+39.3466824","-119.7436528",188,"32","031","003205","Census Tract 32.05, Washoe County, NV",4163,1833,1748,85,4.6,4.63720676486634,1
"32","031","003207","32031003207","32.07","Census Tract 32.07","G5020","S",79247582,22909359,"+39.2754644","-119.7639827",184,"32","031","003207","Census Tract 32.07, Washoe County, NV",3662,1783,1685,98,5.5,5.49635445877734,1
"32","031","003306","32031003306","33.06","Census Tract 33.06","G5020","S",1435063,148537,"+39.2453786","-119.9593153",638,"32","031","003306","Census Tract 33.06, Washoe County, NV",1864,1179,1126,53,4.5,4.49533502968617,1
"32","031","003501","32031003501","35.01","Census Tract 35.01","G5020","S",13330383289,40548508,"+40.8936359","-119.6423719",539,"32","031","003501","Census Tract 35.01, Washoe County, NV",4317,2300,2167,133,5.8,5.78260869565217,1
"32","031","003503","32031003503","35.03","Census Tract 35.03","G5020","S",20739082,0,"+39.6281467","-119.7440278",551,"32","031","003503","Census Tract 35.03, Washoe County, NV",4440,2516,2383,133,5.3,5.28616852146264,1
"32","031","003507","32031003507","35.07","Census Tract 35.07","G5020","S",3549599,0,"+39.5747655","-119.7076839",119,"32","031","003507","Census Tract 35.07, Washoe County, NV",4314,2560,2444,116,4.5,4.53125,1
"32","031","003521","32031003521","35.21","Census Tract 35.21","G5020","S",1572996,0,"+39.5930501","-119.7224797",192,"32","031","003521","Census Tract 35.21, Washoe County, NV",2564,1575,1509,66,4.2,4.19047619047619,1
"32","031","003522","32031003522","35.22","Census Tract 35.22","G5020","S",4061812,112236,"+39.6065289","-119.7185268",108,"32","031","003522","Census Tract 35.22, Washoe County, NV",3664,1814,1636,178,9.8,9.81256890848953,1
"32","031","940200","32031940200","9402","Census Tract 9402","G5020","S",1435930856,28337415,"+40.1857919","-119.6497555",504,"32","031","940200","Census Tract 9402, Washoe County, NV",1967,718,614,104,14.5,14.4846796657382,1
"32","031","980000","32031980000","9800","Census Tract 9800","G5020","S",10303537,0,"+39.5028262","-119.7652399",274,"32","031","980000","Census Tract 9800, Washoe County, NV",171,27,15,12,44.4,44.4444444444444,1
"32","031","980200","32031980200","9802","Census Tract 9802","G5020","S",70349201,0,"+39.5919080","-119.9235145",610,"32","031","980200","Census Tract 9802, Washoe County, NV",0,0,0,0,0,0,1
"32","031","980300","32031980300","9803","Census Tract 9803","G5020","S",269498433,18144,"+39.3840940","-119.9354393",703,"32","031","980300","Census Tract 9803, Washoe County, NV",12,10,10,0,0,0,1
"32","031","990000","32031990000","9900","Census Tract 9900","G5020","S",0,54006500,"+39.2037138","-119.9682208",167,"32","031","990000","Census Tract 9900, Washoe County, NV",0,0,0,0,0,0,1
"32","031","990100","32031990100","9901","Census Tract 9901","G5020","S",0,422244510,"+40.0455109","-119.5652064",505,"32","031","990100","Census Tract 9901, Washoe County, NV",0,0,0,0,0,0,1
"32","033","970200","32033970200","9702","Census Tract 9702","G5020","S",6168597969,740704,"+39.1151145","-115.1951682",547,"32","033","970200","Census Tract 9702, White Pine County, NV",5330,2607,2488,119,4.6,4.56463367855773,1
"32","510","000100","32510000100","1","Census Tract 1","G5020","S",2502726,0,"+39.1628671","-119.7717286",525,"32","510","000100","Census Tract 1, Carson City, NV",3232,1407,1323,84,6,5.97014925373134,1
"32","510","000200","32510000200","2","Census Tract 2","G5020","S",2616614,0,"+39.1786112","-119.7749023",524,"32","510","000200","Census Tract 2, Carson City, NV",4027,1665,1576,89,5.3,5.34534534534535,1
"32","510","000300","32510000300","3","Census Tract 3","G5020","S",115200587,1616903,"+39.1369395","-119.8699383",522,"32","510","000300","Census Tract 3, Carson City, NV",3792,1341,1269,72,5.4,5.36912751677852,1
"32","510","000501","32510000501","5.01","Census Tract 5.01","G5020","S",3156516,12795,"+39.1837828","-119.7566392",235,"32","510","000501","Census Tract 5.01, Carson City, NV",6105,3238,3088,150,4.6,4.63248919085855,1
"32","510","000601","32510000601","6.01","Census Tract 6.01","G5020","S",3591862,0,"+39.1560919","-119.7500744",307,"32","510","000601","Census Tract 6.01, Carson City, NV",3939,1259,1191,68,5.4,5.40111199364575,1
"32","510","000602","32510000602","6.02","Census Tract 6.02","G5020","S",3224808,98474,"+39.1673424","-119.7446076",306,"32","510","000602","Census Tract 6.02, Carson City, NV",2731,1384,1276,108,7.8,7.80346820809249,1
"32","510","000702","32510000702","7.02","Census Tract 7.02","G5020","S",1561712,0,"+39.1373784","-119.7582352",269,"32","510","000702","Census Tract 7.02, Carson City, NV",3409,1858,1748,110,5.9,5.92034445640474,1
"32","510","000800","32510000800","8","Census Tract 8","G5020","S",26729935,199059,"+39.1289297","-119.7254128",523,"32","510","000800","Census Tract 8, Carson City, NV",5490,1725,1641,84,4.9,4.8695652173913,1
"32","510","000900","32510000900","9","Census Tract 9","G5020","S",5393633,0,"+39.1885581","-119.7310047",236,"32","510","000900","Census Tract 9, Carson City, NV",5599,2573,2443,130,5.1,5.05246793626117,1
"32","510","001001","32510001001","10.01","Census Tract 10.01","G5020","S",1213602,0,"+39.1730549","-119.7296064",271,"32","510","001001","Census Tract 10.01, Carson City, NV",4441,2170,2049,121,5.6,5.57603686635945,1
"32","510","990000","32510990000","9900","Census Tract 9900","G5020","S",0,29684290,"+39.1412571","-119.9741471",774,"32","510","990000","Census Tract 9900, Carson City, NV",0,0,0,0,0,0,1
